ID,Organism,Strain,Molecule product,DB xref,location
KF430197.1,Human coronavirus HKU1,HKU1/HTBEC_lab/BRA/HKU1-22/2007,N/A,taxon:290028,Brazil
DQ415900.1,Human coronavirus HKU1,N23,N/A,taxon:290028,China: Hong Kong
DQ131645.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,France
KR055574.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Malaysia
KR055568.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Malaysia
PV685453.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA: WA
KJ866123.1,Human coronavirus HKU1,HKU1,N/A,taxon:290028,Thailand
KJ866116.1,Human coronavirus HKU1,HKU1,N/A,taxon:290028,Thailand
KR607993.1,Human coronavirus HKU1,China/Beijing/2009/s43,N/A,taxon:290028,China
MH557009.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
PQ658401.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,United Kingdom
KF430198.1,Human coronavirus HKU1,HKU1/HTBEC_lab/BRA/HKU1-21/2006,N/A,taxon:290028,Brazil
MH557001.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
PV685463.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA: WA
PQ658402.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,United Kingdom
ON128610.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
DQ437617.1,Human coronavirus HKU1,N22,N/A,taxon:290028,Hong Kong
PQ658411.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,United Kingdom
JN234468.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,South Korea
KJ866122.1,Human coronavirus HKU1,HKU1,N/A,taxon:290028,Thailand
ON729317.1,Human coronavirus HKU1,SC770,N/A,taxon:290028,USA
FJ656120.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Sweden
JN234474.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,South Korea
PQ658407.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,United Kingdom
AY597011.2,Human coronavirus HKU1,N/A,N/A,taxon:290028,N/A
DQ415901.1,Human coronavirus HKU1,N24,N/A,taxon:290028,China: Hong Kong
PQ658381.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,United Kingdom
LC817380.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Japan: Fukushima
KR055567.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Malaysia
FJ656133.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Sweden
DQ437612.1,Human coronavirus HKU1,N17,N/A,taxon:290028,Hong Kong
MH557008.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
FJ656128.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Sweden
ON461774.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA
ON461759.2,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA
PQ037248.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA: Maryland
ON553963.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
MN488637.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Netherlands
JN234477.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,South Korea
PQ683736.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Russia: Saint Petersburg
DQ131642.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,France
PV685454.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA: WA
EF507774.1,Human coronavirus HKU1,Caen555,N/A,taxon:290028,N/A
MH556994.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
PQ658385.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,United Kingdom
LC315651.2,Human coronavirus HKU1,N/A,N/A,taxon:290028,Japan: Tokyo
PQ658391.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,United Kingdom
KF686344.1,Human coronavirus HKU1,HKU1/human/USA/HKU1-15/2009,N/A,taxon:290028,"USA: Denver, CO"
PQ658382.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,United Kingdom
MH557015.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
PQ658395.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,United Kingdom
ON461771.2,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA
DQ131644.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,France
PV685459.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA: WA
DQ437614.1,Human coronavirus HKU1,N19,N/A,taxon:290028,Hong Kong
KR055569.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Malaysia
LC817378.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Japan: Fukushima
PQ658386.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,United Kingdom
DQ437609.1,Human coronavirus HKU1,N14,N/A,taxon:290028,Hong Kong
KR055571.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Malaysia
ON553961.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
KJ866115.1,Human coronavirus HKU1,HKU1,N/A,taxon:290028,Thailand
