ID,Organism,Strain,Molecule product,DB xref,location
MN685730.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Turkey
OR639707.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR639000.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
MN887191.1,Infectious bronchitis virus,gCoV/Ck/Poland/G259/2016,N/A,taxon:11120,Poland
AY775260.2,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OR638554.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR631191.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Viet Nam
KY872859.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
PP061474.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,India
OR639418.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
ON149125.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
AF274422.1,Infectious bronchitis virus,GA/9719/99,N/A,taxon:11120,N/A
KJ200275.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Africa
OR161349.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,United Arab Emirates
OM643589.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Peru
PP080171.1,Infectious bronchitis virus,CK/CH/JS/12/2020,N/A,taxon:11120,China
OP674191.1,Infectious bronchitis virus,CK/NL/D090753/2018,N/A,taxon:11120,Netherlands
OR161361.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,United Arab Emirates
OP675381.1,Infectious bronchitis virus,CK/NL/D090649/2020,N/A,taxon:11120,Netherlands
OR639366.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KX529790.1,Infectious bronchitis virus,Ark-DPI,N/A,taxon:11120,USA
KM594220.1,Infectious bronchitis virus,IBV07/2012/Morocco,N/A,taxon:11120,Morocco
EU526410.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Mexico
KY873050.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
JX559814.1,Infectious bronchitis virus,SB-A2240,N/A,taxon:11120,Brazil
KY872925.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
OP673880.1,Infectious bronchitis virus,CK/NL/D090899/2014,N/A,taxon:11120,Netherlands
MN615442.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
PQ058570.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OL688951.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Korea
OR638506.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP373739.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iraq
FJ167370.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Argentina
ON149101.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KY873077.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
MG407169.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Egypt
AM262512.1,Infectious bronchitis virus,IBV/CK(T)/GD.CH/05-01/215-S1,N/A,taxon:11120,China:Guangdong
PQ510768.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OP674587.1,Infectious bronchitis virus,CK/NL/D091542/2011,N/A,taxon:11120,Netherlands
KX721498.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
AF201733.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,N/A
OP674761.1,Infectious bronchitis virus,CK/NL/D091689/2013,N/A,taxon:11120,Netherlands
AF274426.1,Infectious bronchitis virus,GA/1159/98,N/A,taxon:11120,N/A
OL688922.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Korea
OP673903.1,Infectious bronchitis virus,CK/NL/D091509/2014,N/A,taxon:11120,Netherlands
KM594207.1,Infectious bronchitis virus,IBV20/2013/Morocco,N/A,taxon:11120,Morocco
OR639812.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR639660.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KM660635.2,Infectious bronchitis virus,N/A,N/A,taxon:11120,USA
MN685733.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Turkey
OR639043.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
GQ885134.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Thailand
FN182267.1,Infectious bronchitis virus,NGA/BB92/2007,N/A,taxon:11120,Nigeria
PP949562.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China: Anhui
OP675048.1,Infectious bronchitis virus,CK/NL/D091090/2016,N/A,taxon:11120,Netherlands
KY873069.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
KF856871.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Egypt
OP675149.1,Infectious bronchitis virus,CK/NL/D091757/2017,N/A,taxon:11120,Netherlands
OR638801.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP673977.1,Infectious bronchitis virus,CK/NL/D091518/2015,N/A,taxon:11120,Netherlands
OP675071.1,Infectious bronchitis virus,CK/NL/D091415/2017,N/A,taxon:11120,Netherlands
OR639090.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
PP208677.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
MF322846.1,Infectious bronchitis virus,IBV/Chicken/Iran/IS-1494/UT-MG161/2017,N/A,taxon:11120,Iran
OR638740.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KX344068.1,Infectious bronchitis virus,cK/CH/SCDY/160426,N/A,taxon:11120,China
KJ425511.1,Infectious bronchitis virus,ck/CH/LSD/110529,N/A,taxon:11120,China
OP674571.1,Infectious bronchitis virus,CK/NL/D092177/2020,N/A,taxon:11120,Netherlands
AF397527.1,Infectious bronchitis virus,SAIB14,N/A,taxon:11120,N/A
KJ524580.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OP674056.1,Infectious bronchitis virus,CK/NL/D090915/2016,N/A,taxon:11120,Netherlands
PP208787.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KU364612.1,Infectious bronchitis virus,cK/CH/SCMY/121225,N/A,taxon:11120,China
OP673709.1,Infectious bronchitis virus,CK/NL/D091846/2012,N/A,taxon:11120,Netherlands
OP673858.1,Infectious bronchitis virus,CK/NL/D090919/2013,N/A,taxon:11120,Netherlands
OL688885.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Korea
KJ469744.1,Infectious bronchitis virus,SDIB778/2012,N/A,taxon:11120,China
PQ431515.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Korea
OP673828.1,Infectious bronchitis virus,CK/NL/D090914/2013,N/A,taxon:11120,Netherlands
MK937828.1,Infectious bronchitis virus,I1124/16,N/A,taxon:11120,China
U38687.1,Infectious bronchitis virus,A1121,N/A,taxon:11120,N/A
OP675435.1,Infectious bronchitis virus,CK/NL/D092228/2020,N/A,taxon:11120,Netherlands
OR268744.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Mexico
MT515514.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,United Kingdom
PQ058572.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OR639066.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR509319.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Malaysia: Perak
OR638455.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR638540.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
MH703661.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Pakistan
AF274428.1,Infectious bronchitis virus,GA/3058/98,N/A,taxon:11120,N/A
OP674888.1,Infectious bronchitis virus,CK/NL/D090865/2015,N/A,taxon:11120,Netherlands
KF809789.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,India: South
PP208688.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP673998.1,Infectious bronchitis virus,CK/NL/D091131/2016,N/A,taxon:11120,Netherlands
OR639195.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP673940.1,Infectious bronchitis virus,CK/NL/D092070/2015,N/A,taxon:11120,Netherlands
PQ373967.1,Infectious bronchitis virus,IBV/Chicken/India/IVRI/TS24/IBVS1/2024,N/A,taxon:11120,India
OR639193.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
MF322851.1,Infectious bronchitis virus,IBV/Chicken/Iran/IS-1494/UT-MG208/2017,N/A,taxon:11120,Iran
OR638634.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
MW551528.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Israel
KU556806.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Australia
AJ619605.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,United Kingdom
AF363595.1,Infectious bronchitis virus,MN/11180/00,N/A,taxon:11120,N/A
GU383079.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Brazil
MH427448.1,Infectious bronchitis virus,gammaCoV/ck/China/I1010/16,N/A,taxon:11120,China
MK576144.1,Infectious bronchitis virus,gammaCoV/Ck/Poland/G269/2017,N/A,taxon:11120,Poland
KJ196107.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
JX477827.1,Infectious bronchitis virus,PCRLab/06/2012,N/A,taxon:11120,Iran
OR987793.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iraq: Sulaymaniyah
AF274440.1,Infectious bronchitis virus,GA/5416/99,N/A,taxon:11120,N/A
MW767470.1,Infectious bronchitis virus,CK/CH/HBBD/D17,N/A,taxon:11120,China
OP674000.1,Infectious bronchitis virus,CK/NL/D090811/2016,N/A,taxon:11120,Netherlands
EF165611.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,India
JQ964071.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,USA
KU364607.1,Infectious bronchitis virus,cK/CH/SCLS/140104,N/A,taxon:11120,China
FJ770463.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KY873020.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
AF239278.1,Infectious bronchitis virus,Ark DPI,N/A,taxon:11120,N/A
FJ899687.1,Infectious bronchitis virus,Ark52052,N/A,taxon:11120,USA
OP673704.1,Infectious bronchitis virus,CK/NL/D091071/2012,N/A,taxon:11120,Netherlands
OQ790036.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
PP061467.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,India
OP674158.1,Infectious bronchitis virus,CK/NL/D091203/2018,N/A,taxon:11120,Netherlands
MT544437.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OP674087.1,Infectious bronchitis virus,CK/NL/D091316/2017,N/A,taxon:11120,Netherlands
MH703660.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Pakistan
DQ230835.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,N/A
KX107696.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OL688952.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Korea
PP208766.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP674529.1,Infectious bronchitis virus,CK/NL/D091040/2020,N/A,taxon:11120,Netherlands
ON081487.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KP118882.1,Infectious bronchitis virus,ck/CH/LBJ/140402,N/A,taxon:11120,China
OP675348.1,Infectious bronchitis virus,CK/NL/D091085/2019,N/A,taxon:11120,Netherlands
OR639268.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR638850.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR639791.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
PQ058581.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
PP949553.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China: Anhui
OM674682.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Peru
OK665699.1,Infectious bronchitis virus,Sabah-S1,N/A,taxon:11120,Malaysia
LC499631.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Japan:Ibaraki
MK217375.1,Infectious bronchitis virus,I1209/16,N/A,taxon:11120,China
OP674305.1,Infectious bronchitis virus,CK/NL/D091549/2019,N/A,taxon:11120,Netherlands
KY873104.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
OP673849.1,Infectious bronchitis virus,CK/NL/D092102/2013,N/A,taxon:11120,Netherlands
AF274423.1,Infectious bronchitis virus,DE/174/92,N/A,taxon:11120,N/A
PP208749.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
ON149215.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OR639594.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
AY842866.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
MF322853.1,Infectious bronchitis virus,IBV/Chicken/Afghanistan/IS-1494/AFS26/2017,N/A,taxon:11120,Afghanistan
KY873029.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
MT444762.1,Infectious bronchitis virus,BK-07,N/A,taxon:11120,Ukraine
AF239269.1,Infectious bronchitis virus,Ark DPI,N/A,taxon:11120,N/A
KU364618.1,Infectious bronchitis virus,cK/CH/SCYB/140913,N/A,taxon:11120,China
AM236198.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Russia
KY873059.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
OR639321.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KU361200.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KU364614.1,Infectious bronchitis virus,cK/CH/SCMY/140120,N/A,taxon:11120,China
JN600613.1,Infectious bronchitis virus,IR-Razi-HKM4-2010,N/A,taxon:11120,Iran
MH286410.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Turkey
DQ449064.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Russia
KX702153.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iran
MW072802.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Egypt
OR639645.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR639554.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
LC588348.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Japan:Nagasaki
PQ058562.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OR639406.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR233137.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Israel
KX702166.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iran
MF447701.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
GU564328.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Slovenia
OR509307.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Malaysia: Perak
OR638745.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
FJ167375.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Argentina
OR638511.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
MG022115.1,Infectious bronchitis virus,IBV/CH/SA/1/2015,N/A,taxon:11120,Saudi Arabia
LC849713.1,Infectious bronchitis virus,JP/Aichi-3/2023,N/A,taxon:11120,Japan: Aichi
OP674297.1,Infectious bronchitis virus,CK/NL/D091545/2019,N/A,taxon:11120,Netherlands
ON419880.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Uruguay
KX400753.1,Infectious bronchitis virus,ck/CH/LHB/110123,N/A,taxon:11120,China
MW632123.1,Infectious bronchitis virus,ck/CH/GX/03/080403,N/A,taxon:11120,China
AJ575401.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Russia:Bashkortostan
MG022116.1,Infectious bronchitis virus,IBV/CH/SA/2/2015,N/A,taxon:11120,Saudi Arabia
ON470391.1,Infectious bronchitis virus,Mex-12,N/A,taxon:11120,Mexico: Jalisco
FJ899690.1,Infectious bronchitis virus,Conn39528,N/A,taxon:11120,USA
KJ524619.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
MH010334.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Serbia
MT157387.1,Infectious bronchitis virus,I0606/18,N/A,taxon:11120,China
MT162583.1,Infectious bronchitis virus,I1112/19,N/A,taxon:11120,China
OP674222.1,Infectious bronchitis virus,CK/NL/D091440/2018,N/A,taxon:11120,Netherlands
MH427475.1,Infectious bronchitis virus,gammaCoV/ck/China/I0648/17,N/A,taxon:11120,China
OR638803.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR639612.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KJ524584.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
PQ510794.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OR638732.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KT886436.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Poland
EU359638.1,Infectious bronchitis virus,ArkDPI-derived commercial vaccine A,N/A,taxon:11120,USA
DQ167137.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KX013102.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Pakistan
MT427373.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,USA: California
OR639288.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KJ196119.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
MN199466.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Korea
OR639508.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP674138.1,Infectious bronchitis virus,CK/NL/D091398/2018,N/A,taxon:11120,Netherlands
KY872929.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
MH106494.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iran
KX107705.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KY407558.1,Infectious bronchitis virus,gammaCoV/ck/China/I0118/14,N/A,taxon:11120,China
KX107680.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OR639084.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
JX559815.1,Infectious bronchitis virus,SB-A2308,N/A,taxon:11120,Brazil
GQ885128.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Thailand
DQ449052.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Russia
AF208240.1,Infectious bronchitis virus,SD/97/01,N/A,taxon:11120,China
KX247128.1,Infectious bronchitis virus,ck/CH/LHB/130569,N/A,taxon:11120,China
OP674840.1,Infectious bronchitis virus,CK/NL/D091792/2014,N/A,taxon:11120,Netherlands
OP675113.1,Infectious bronchitis virus,CK/NL/D090714/2017,N/A,taxon:11120,Netherlands
KJ196193.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KJ196106.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
MH397182.1,Infectious bronchitis virus,gammaCoV/ck/China/I0209/17,N/A,taxon:11120,China
KJ200287.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Africa
JF900382.1,Infectious bronchitis virus,GB 429/07,N/A,taxon:11120,Germany
ON149137.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
ON149174.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OL763346.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Pakistan: Lahore
MG191065.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Thailand
KY872969.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
OR268745.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Mexico
MK887064.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
AF094817.1,Infectious bronchitis virus,GAV 92,N/A,taxon:11120,N/A
MW464189.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Pakistan
KX529740.1,Infectious bronchitis virus,DMV/1639,N/A,taxon:11120,USA
OR639667.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR638782.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR654089.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Egypt
GU564330.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Slovenia
PP208695.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
GQ484963.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,USA
OP674985.1,Infectious bronchitis virus,CK/NL/D090844/2016,N/A,taxon:11120,Netherlands
OR639711.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP675287.1,Infectious bronchitis virus,CK/NL/D090737/2019,N/A,taxon:11120,Netherlands
MG734771.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OR639399.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
AY604546.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Colombia
OR161342.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,United Arab Emirates
OL688979.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Korea
OP675329.1,Infectious bronchitis virus,CK/NL/D090834/2019,N/A,taxon:11120,Netherlands
KJ196238.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR638982.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KX702141.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iran
OP674075.1,Infectious bronchitis virus,CK/NL/D090853/2016,N/A,taxon:11120,Netherlands
MH427406.1,Infectious bronchitis virus,gammaCoV/ck/China/I0406/16,N/A,taxon:11120,China
OR467907.1,Infectious bronchitis virus,ck/CH/SD/TA/202101,N/A,taxon:11120,China
KJ196181.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
PQ046083.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Brazil
OR638442.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR639494.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR638956.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
AM262516.1,Infectious bronchitis virus,IBV/CK(C)/GD.CH/05-04/2762-S1,N/A,taxon:11120,China:Guangdong
KX509997.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Poland
MT544408.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OP673764.1,Infectious bronchitis virus,CK/NL/D092116/2012,N/A,taxon:11120,Netherlands
MH590010.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,United Kingdom
OR638563.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR639789.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP673811.1,Infectious bronchitis virus,CK/NL/D091593/2013,N/A,taxon:11120,Netherlands
GQ504722.1,Infectious bronchitis virus,Georgia 1998 pass8,N/A,taxon:11120,USA
PQ510764.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OP674900.1,Infectious bronchitis virus,CK/NL/D092004/2015,N/A,taxon:11120,Netherlands
ON149136.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OR638411.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OQ884508.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Brazil
MG190963.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Thailand
KT583593.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iran
AF250006.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Taiwan
MH703657.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Pakistan
PQ058560.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OQ189491.1,Infectious bronchitis virus,CK/CH/SX/2204,N/A,taxon:11120,China
L18988.1,Infectious bronchitis virus,Holte,N/A,taxon:11120,N/A
DQ167146.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OQ884513.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Brazil
OP674807.1,Infectious bronchitis virus,CK/NL/D091802/2014,N/A,taxon:11120,Netherlands
OP674181.1,Infectious bronchitis virus,CK/NL/D090821/2018,N/A,taxon:11120,Netherlands
OP675406.1,Infectious bronchitis virus,CK/NL/D090873/2020,N/A,taxon:11120,Netherlands
OR475242.1,Infectious bronchitis virus,BRMSA2945(690/22) P5,N/A,taxon:11120,Brazil
PP061471.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,India
DQ064814.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Spain
OP674359.1,Infectious bronchitis virus,CK/NL/D092032/2019,N/A,taxon:11120,Netherlands
JX292005.1,Infectious bronchitis virus,GX-NN1019,N/A,taxon:11120,China
JX966393.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,India
ON149248.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KJ196099.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
JX559789.1,Infectious bronchitis virus,SB-2898,N/A,taxon:11120,Brazil
MG190979.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Thailand
OQ694016.1,Infectious bronchitis virus,IBV/Chicken/India/IVRI/UP/01/2022,N/A,taxon:11120,India
JQ964065.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,USA
MH648697.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Saudi Arabia
OR639395.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OL688892.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Korea
OR639025.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KJ196173.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP673756.1,Infectious bronchitis virus,CK/NL/D090893/2012,N/A,taxon:11120,Netherlands
MH648690.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Saudi Arabia
OP675216.1,Infectious bronchitis virus,CK/NL/D091180/2018,N/A,taxon:11120,Netherlands
KX578833.1,Infectious bronchitis virus,Iran/Bu/Mass/SH1450.12/15,N/A,taxon:11120,Iran
OP674679.1,Infectious bronchitis virus,CK/NL/D090667/2012,N/A,taxon:11120,Netherlands
OQ884523.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Brazil
OP673792.1,Infectious bronchitis virus,CK/NL/D091291/2012,N/A,taxon:11120,Netherlands
MN685773.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Turkey
AF352314.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KX509999.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Poland
JX559793.1,Infectious bronchitis virus,SB-5264,N/A,taxon:11120,Brazil
KY861928.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Chile
KJ196186.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KJ999794.1,Infectious bronchitis virus,GX-NN130003,N/A,taxon:11120,China
OR638778.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
PQ046075.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Brazil
OR639465.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR639405.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
DQ167138.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OR638547.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP674937.1,Infectious bronchitis virus,CK/NL/D091295/2015,N/A,taxon:11120,Netherlands
KX272467.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Sudan
MN685736.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Turkey
KM594193.1,Infectious bronchitis virus,IBV21/2013/Morocco,N/A,taxon:11120,Morocco
MH159181.1,Infectious bronchitis virus,IBV-SDZZ-170324,N/A,taxon:11120,China
