ID,Organism,Strain,Molecule product,DB xref,location
LC494177.1,Bovine coronavirus,TCG-9,N/A,taxon:11128,Japan
MW521190.1,Bovine coronavirus,HLJ/HH-16/2020,N/A,taxon:11128,China
AB277116.1,Bovine coronavirus,Hokkaido/18/05,N/A,taxon:11128,Japan
FJ425184.1,Waterbuck coronavirus US/OH-WD358-TC/1994,N/A,N/A,taxon:422137,USA: Ohio
PP156987.1,Bovine coronavirus,N/A,N/A,taxon:11128,Ireland: Carlow
DQ121634.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
DQ121628.1,Bovine coronavirus,N/A,N/A,taxon:11128,Denmark
OR909663.1,Bovine coronavirus,KBR-1(P90),N/A,taxon:11128,South Korea
JN795160.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
JN795150.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
OP762513.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
OP037425.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
OP037397.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: California
ON792961.1,Bovine coronavirus,ABGEBB-115,N/A,taxon:11128,Ireland
OP652006.1,Bovine coronavirus,N/A,N/A,taxon:11128,Russia
Q8V436.1,Bovine respiratory coronavirus (strain 98TXSF-110-LUN),N/A,N/A,taxon:233264,N/A
KT381479.1,Bovine coronavirus,N/A,N/A,taxon:11128,Brazil
KF272908.1,Bovine coronavirus,N/A,N/A,taxon:11128,Ireland
MN650894.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
LC504694.1,Bovine coronavirus,S10-Mie-2018,N/A,taxon:11128,Japan
OR136878.1,Bovine coronavirus,N/A,N/A,taxon:11128,"China: Bachu County, Xin Jiang"
AB277098.1,Bovine coronavirus,Kakegawa,N/A,taxon:11128,Japan
KF169932.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
OM632715.1,Bovine coronavirus,BRA/PR-323-425/2019,N/A,taxon:11128,Brazil
KF169936.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
FJ938067.1,Human enteric coronavirus strain 4408,4408,N/A,taxon:627439,N/A
MK046004.1,Bovine coronavirus,N/A,N/A,taxon:11128,Viet Nam
JN795149.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
LC504683.1,Bovine coronavirus,KK18-Kumamoto-2016,N/A,taxon:11128,Japan
OP820539.1,Bovine coronavirus,N/A,N/A,taxon:11128,India
JQ741968.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA
KM677175.1,Bovine coronavirus,N/A,N/A,taxon:11128,Croatia
MW881219.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
KM985631.1,Bovine coronavirus,HLJ-14/CHN,N/A,taxon:11128,China
LC504713.1,Bovine coronavirus,U13-Miyazaki-2018,N/A,taxon:11128,Japan
KC907371.1,Bovine coronavirus,N/A,N/A,taxon:11128,Turkey
FJ938065.1,Bovine respiratory coronavirus AH187,AH187,N/A,taxon:502108,USA: Ohio
KF169912.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
MK318158.1,Bovine coronavirus,N/A,N/A,taxon:11128,Uruguay
OP652003.1,Bovine coronavirus,N/A,N/A,taxon:11128,Russia
KT381482.1,Bovine coronavirus,N/A,N/A,taxon:11128,Brazil
MK046010.1,Bovine coronavirus,N/A,N/A,taxon:11128,Viet Nam
MK989631.1,Bovine coronavirus,N/A,N/A,taxon:11128,Turkey
OR271249.1,Bovine coronavirus,N/A,N/A,taxon:11128,Ireland
KT381476.1,Bovine coronavirus,N/A,N/A,taxon:11128,Brazil
OQ831427.1,Bovine coronavirus,N/A,N/A,taxon:11128,Turkey
OP186315.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
AB277103.1,Bovine coronavirus,Hokkaido/5/02,N/A,taxon:11128,Japan
LC494144.1,Bovine coronavirus,IWT-20,N/A,taxon:11128,Japan
DQ121660.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
AB450864.1,Bovine coronavirus,Ishikawa/17/06,N/A,taxon:11128,Japan
ON792959.1,Bovine coronavirus,ABGEBB-108,N/A,taxon:11128,Ireland
OR612023.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
OR271239.2,Bovine coronavirus,N/A,N/A,taxon:11128,Ireland
OR464032.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
HM573329.1,Bovine coronavirus,Sitatunga 10/01,N/A,taxon:11128,South Korea
AB277106.1,Bovine coronavirus,Hokkaido/8/03,N/A,taxon:11128,Japan
LC504705.1,Bovine coronavirus,S6-Mie-2018,N/A,taxon:11128,Japan
LC823239.1,Bovine coronavirus,N/A,N/A,taxon:11128,Japan: Ehime
JQ741959.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA
OR909659.1,Bovine coronavirus,KBR-1(P50),N/A,taxon:11128,South Korea
OL840233.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
MW521188.1,Bovine coronavirus,HLJ/HH-14/2020,N/A,taxon:11128,China
LC504730.1,Bovine coronavirus,U40-Miyazaki-2018,N/A,taxon:11128,Japan
OP037415.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
MN982198.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
PP948673.1,Bovine coronavirus,N/A,N/A,taxon:11128,Egypt: Assiut
AF058943.1,Bovine coronavirus,LSU-94LSS-051-2,N/A,taxon:11128,N/A
KC907370.1,Bovine coronavirus,N/A,N/A,taxon:11128,Turkey
AB450899.1,Bovine coronavirus,Shimane/21/06,N/A,taxon:11128,Japan
AH010241.2,Bovine coronavirus,N/A,N/A,taxon:11128,N/A
PQ313104.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
OP037403.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Minnesota
LC829609.1,Bovine coronavirus,N/A,N/A,taxon:11128,Japan: Chiba
KF169926.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
AB450868.1,Bovine coronavirus,Ishikawa/21/07,N/A,taxon:11128,Japan
MW711298.1,Bovine coronavirus,SWUN/NMG-15/2020,N/A,taxon:11128,China
MK095176.1,Bovine coronavirus,BCOV-China/SWUN/SC3/2017,N/A,taxon:11128,China
LC504671.1,Bovine coronavirus,C15-Miyazaki-2016,N/A,taxon:11128,Japan
OP037409.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: North_Dakota
OR947445.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
MW521194.1,Bovine coronavirus,HLJ/HH-20/2020,N/A,taxon:11128,China
KF272912.1,Bovine coronavirus,N/A,N/A,taxon:11128,Ireland
MK932864.1,Bovine coronavirus,N/A,N/A,taxon:11128,Iran
PP156988.1,Bovine coronavirus,N/A,N/A,taxon:11128,Ireland: Wexford
LC494149.1,Bovine coronavirus,IWT-23,N/A,taxon:11128,Japan
LC494186.1,Bovine coronavirus,TCG-27,N/A,taxon:11128,Japan
MW711299.1,Bovine coronavirus,SWUN/NMG-17/2020,N/A,taxon:11128,China
JN795147.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
AB450888.1,Bovine coronavirus,Shimane/10/03,N/A,taxon:11128,Japan
DQ121633.1,Bovine coronavirus,N/A,N/A,taxon:11128,Denmark
KT318111.1,Bovine coronavirus,N/A,N/A,taxon:11128,France
AB277138.1,Bovine coronavirus,Tochigi/11/03,N/A,taxon:11128,Japan
JN795157.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
OP186316.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
MT346365.1,Bovine coronavirus,BOV13-NS/BRA/2016,N/A,taxon:11128,Brazil
LC829620.1,Bovine coronavirus,N/A,N/A,taxon:11128,Japan: Chiba
OR596700.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
MZ711347.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
LC504696.1,Bovine coronavirus,S12-Mie-2018,N/A,taxon:11128,Japan
AB450883.1,Bovine coronavirus,Shimane/5/01,N/A,taxon:11128,Japan
OP652020.1,Bovine coronavirus,N/A,N/A,taxon:11128,Russia
OP820541.1,Bovine coronavirus,N/A,N/A,taxon:11128,India
JQ741951.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA
KM677171.1,Bovine coronavirus,N/A,N/A,taxon:11128,Croatia
EF424623.1,Giraffe coronavirus US/OH3/2003,US/OH3/2003,N/A,taxon:422139,USA:Ohio
MK318159.1,Bovine coronavirus,N/A,N/A,taxon:11128,Uruguay
OP037417.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Wyoming
FJ425187.1,White-tailed deer coronavirus US/OH-WD470/1994,N/A,N/A,taxon:422134,USA: Ohio
LC829631.1,Bovine coronavirus,N/A,N/A,taxon:11128,Japan: Chiba
OR464036.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
MN982175.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
LC494140.1,Bovine coronavirus,IWT-14,N/A,taxon:11128,Japan
OR464046.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
LC504709.1,Bovine coronavirus,T16-Miyazaki-2016,N/A,taxon:11128,Japan
DQ121640.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
AB277123.1,Bovine coronavirus,Ishikawa/4/02,N/A,taxon:11128,Japan
KP033209.1,Bovine coronavirus,4583,N/A,taxon:11128,Argentina
DQ121659.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
KF169917.1,Bovine coronavirus,N/A,N/A,taxon:11128,Denmark
MK989623.1,Bovine coronavirus,N/A,N/A,taxon:11128,Turkey
MZ711356.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
LC494184.1,Bovine coronavirus,TCG-25,N/A,taxon:11128,Japan
P25194.1,Bovine coronavirus strain vaccine,N/A,N/A,taxon:11134,N/A
OR271242.1,Bovine coronavirus,N/A,N/A,taxon:11128,Ireland
PP156978.1,Bovine coronavirus,N/A,N/A,taxon:11128,Albania
PV259900.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
OP037432.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
AY606203.1,Bovine coronavirus,USP-13,N/A,taxon:11128,Brazil
AB450832.1,Bovine coronavirus,Hokkaido/29/06,N/A,taxon:11128,Japan
JN795145.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
KM677170.1,Bovine coronavirus,N/A,N/A,taxon:11128,Croatia
PP156989.1,Bovine coronavirus,N/A,N/A,taxon:11128,Ireland: Carlow
LC504678.1,Bovine coronavirus,D5-Mie-2016,N/A,taxon:11128,Japan
MH043954.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Pennsylvania
KT381468.1,Bovine coronavirus,N/A,N/A,taxon:11128,Brazil
LC494130.1,Bovine coronavirus,IWT-2,N/A,taxon:11128,Japan
KF169933.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
LC504692.1,Bovine coronavirus,M28-Miyazaki-2016,N/A,taxon:11128,Japan
AB277104.1,Bovine coronavirus,Hokkaido/6/03,N/A,taxon:11128,Japan
OP037407.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Texas
OP037419.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
OR612019.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
DQ479422.1,Bovine coronavirus,N/A,N/A,taxon:11128,Brazil
ON792944.1,Bovine coronavirus,ABGEB0-59,N/A,taxon:11128,Ireland
AB450833.1,Bovine coronavirus,Hokkaido/30/06,N/A,taxon:11128,Japan
MK095181.1,Bovine coronavirus,BCOV-China/SWUN/LN3/2018,N/A,taxon:11128,China
OL477641.1,Bovine coronavirus,PL/2014/Op1/III/BCoV,N/A,taxon:11128,Poland
LC494139.1,Bovine coronavirus,IWT-13,N/A,taxon:11128,Japan
LC829626.1,Bovine coronavirus,N/A,N/A,taxon:11128,Japan: Chiba
MK046003.1,Bovine coronavirus,N/A,N/A,taxon:11128,Viet Nam
LC494147.1,Bovine coronavirus,IWT-17,N/A,taxon:11128,Japan
AB277151.1,Bovine coronavirus,Wakayama/6/03,N/A,taxon:11128,Japan
MW711295.1,Bovine coronavirus,SWUN/NMG-D7/2020,N/A,taxon:11128,China
KT318118.1,Bovine coronavirus,N/A,N/A,taxon:11128,France
OP186327.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
MG757141.1,Bovine coronavirus,N/A,N/A,taxon:11128,France
OP037418.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
AB277107.1,Bovine coronavirus,Hokkaido/9/03,N/A,taxon:11128,Japan
AB450906.1,Bovine coronavirus,Kochi/5/05,N/A,taxon:11128,Japan
JQ741949.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA
LC494180.1,Bovine coronavirus,TCG-21,N/A,taxon:11128,Japan
ON229022.1,Bovine coronavirus,N/A,N/A,taxon:11128,Poland
KM677163.1,Bovine coronavirus,N/A,N/A,taxon:11128,Croatia
EU401987.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
AB277129.1,Bovine coronavirus,Tochigi/1/01,N/A,taxon:11128,Japan
LC504715.1,Bovine coronavirus,U16-Miyazaki-2018,N/A,taxon:11128,Japan
MW521178.1,Bovine coronavirus,HLJ/QQHR-4/2020,N/A,taxon:11128,China
MK318161.1,Bovine coronavirus,N/A,N/A,taxon:11128,Uruguay
ON142315.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
DQ389638.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
OP866727.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
OQ821700.1,Bovine coronavirus,N/A,N/A,taxon:11128,Turkey
LC494129.1,Bovine coronavirus,IWT-1,N/A,taxon:11128,Japan
MZ711355.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
LC829639.1,Bovine coronavirus,N/A,N/A,taxon:11128,Japan: Chiba
AB450839.1,Bovine coronavirus,Hokkaido/36/07,N/A,taxon:11128,Japan
DQ121643.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
LC494176.1,Bovine coronavirus,TCG-17,N/A,taxon:11128,Japan
OP186314.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
DQ121651.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
AB277125.1,Bovine coronavirus,Ishikawa/6/04,N/A,taxon:11128,Japan
AB450850.1,Bovine coronavirus,Ibaraki/1/04,N/A,taxon:11128,Japan
LC494152.1,Bovine coronavirus,IWT-26,N/A,taxon:11128,Japan
DQ389657.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
LC504677.1,Bovine coronavirus,CS3-Miyazaki-2016,N/A,taxon:11128,Japan
MK318178.1,Bovine coronavirus,N/A,N/A,taxon:11128,Uruguay
DQ389660.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
AB450907.1,Bovine coronavirus,Kochi/6/05,N/A,taxon:11128,Japan
LC494146.1,Bovine coronavirus,IWT-16,N/A,taxon:11128,Japan
LC829619.1,Bovine coronavirus,N/A,N/A,taxon:11128,Japan: Chiba
LC494151.1,Bovine coronavirus,IWT-25,N/A,taxon:11128,Japan
AB277148.1,Bovine coronavirus,Wakayama/3/05,N/A,taxon:11128,Japan
MK989629.1,Bovine coronavirus,N/A,N/A,taxon:11128,Turkey
DQ121653.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
MG757140.1,Bovine coronavirus,N/A,N/A,taxon:11128,France
LC504712.1,Bovine coronavirus,U12-Miyazaki-2018,N/A,taxon:11128,Japan
JQ741950.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA
OP037413.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
DQ121658.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
AY606199.1,Bovine coronavirus,USP-09,N/A,taxon:11128,Brazil
MK318172.1,Bovine coronavirus,N/A,N/A,taxon:11128,Uruguay
OP037431.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
MT346362.1,Bovine coronavirus,BOV19-NS-7Passage,N/A,taxon:11128,Brazil
OP820533.1,Bovine coronavirus,N/A,N/A,taxon:11128,India
MH203064.1,Bovine coronavirus,DT97,N/A,taxon:11128,Viet Nam
OP651999.1,Bovine coronavirus,N/A,N/A,taxon:11128,Russia
MK318176.1,Bovine coronavirus,N/A,N/A,taxon:11128,Uruguay
LC494188.1,Bovine coronavirus,TCG-29,N/A,taxon:11128,Japan
AB450905.1,Bovine coronavirus,Kochi/4/04,N/A,taxon:11128,Japan
P25190.1,Bovine coronavirus strain F15,N/A,N/A,taxon:11129,N/A
DQ121624.1,Bovine coronavirus,N/A,N/A,taxon:11128,Denmark
HE616734.1,Bovine coronavirus,N/A,N/A,taxon:11128,N/A
OR612022.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
KF169909.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
LC829633.1,Bovine coronavirus,N/A,N/A,taxon:11128,Japan: Chiba
MG757144.1,Bovine coronavirus,N/A,N/A,taxon:11128,France
AB450827.1,Bovine coronavirus,Hokkaido/24/05,N/A,taxon:11128,Japan
MK932865.1,Bovine coronavirus,N/A,N/A,taxon:11128,Iran
KF169929.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
PP156990.1,Bovine coronavirus,N/A,N/A,taxon:11128,Ireland: Kilkenny
AB450869.1,Bovine coronavirus,Ishikawa/22/07,N/A,taxon:11128,N/A
MZ603735.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
OP652007.1,Bovine coronavirus,N/A,N/A,taxon:11128,Russia
JN795155.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
OP762519.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
LC504664.1,Bovine coronavirus,A5-Aichi-2016,N/A,taxon:11128,Japan
PP101630.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
LC494192.1,Bovine coronavirus,TCG-33,N/A,taxon:11128,Japan
JN795156.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
OP820532.1,Bovine coronavirus,N/A,N/A,taxon:11128,India
OR077308.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
DQ121641.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
OP037387.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
AB450860.1,Bovine coronavirus,Ishikawa/13/06,N/A,taxon:11128,Japan
LC504679.1,Bovine coronavirus,E7-Mie-2016,N/A,taxon:11128,Japan
AF058944.1,Bovine coronavirus,OK-0514-3,N/A,taxon:11128,N/A
DQ121637.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
OL840235.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
LC504703.1,Bovine coronavirus,S4-Mie-2018,N/A,taxon:11128,Japan
OP037395.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
AF391541.1,Bovine coronavirus,N/A,N/A,taxon:11128,N/A
PP156980.1,Bovine coronavirus,N/A,N/A,taxon:11128,Albania
AB277120.1,Bovine coronavirus,Ishikawa/1/99,N/A,taxon:11128,Japan
AB277127.1,Bovine coronavirus,Ishikawa/8/04,N/A,taxon:11128,Japan
OP037396.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
PP235951.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
LC494160.1,Bovine coronavirus,TCG-4,N/A,taxon:11128,Japan
JQ741948.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA
OL477640.1,Bovine coronavirus,PL/2014/Op1/II/BCoV,N/A,taxon:11128,Poland
AB277108.1,Bovine coronavirus,Hokkaido/10/03,N/A,taxon:11128,Japan
LC494170.1,Bovine coronavirus,TCG-15,N/A,taxon:11128,Japan
FJ425185.1,Waterbuck coronavirus US/OH-WD358-GnC/1994,N/A,N/A,taxon:502096,USA: Ohio
KM677178.1,Bovine coronavirus,N/A,N/A,taxon:11128,Croatia
OR271255.1,Bovine coronavirus,N/A,N/A,taxon:11128,Ireland
ON792957.1,Bovine coronavirus,ABGEB0-128,N/A,taxon:11128,Ireland
MK989628.1,Bovine coronavirus,N/A,N/A,taxon:11128,Turkey
AB450857.1,Bovine coronavirus,Ishikawa/10/06,N/A,taxon:11128,Japan
OL477648.1,Bovine coronavirus,PL/2014/Wlkp1/III/BCoV,N/A,taxon:11128,Poland
LC830476.1,Bovine coronavirus,N/A,N/A,taxon:11128,Japan: Chiba
AB450838.1,Bovine coronavirus,Hokkaido/35/07,N/A,taxon:11128,Japan
LC494136.1,Bovine coronavirus,IWT-8,N/A,taxon:11128,Japan
OR909656.1,Bovine coronavirus,KBR-1(P20),N/A,taxon:11128,South Korea
MN982181.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
OP820536.1,Bovine coronavirus,N/A,N/A,taxon:11128,India
OR750853.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
OQ821710.1,Bovine coronavirus,N/A,N/A,taxon:11128,Turkey
MH043952.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Pennsylvania
AB450886.1,Bovine coronavirus,Shimane/8/03,N/A,taxon:11128,Japan
AB277132.1,Bovine coronavirus,Tochigi/5/02,N/A,taxon:11128,Japan
OR077314.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
LC504726.1,Bovine coronavirus,U34-Miyazaki-2018,N/A,taxon:11128,Japan
AB450878.1,Bovine coronavirus,Wakayama/11/08,N/A,taxon:11128,Japan
OP652018.1,Bovine coronavirus,N/A,N/A,taxon:11128,Russia
MG757139.1,Bovine coronavirus,N/A,N/A,taxon:11128,France
EF424624.1,Calf-giraffe coronavirus US/OH3/2006,US/OH3/2006,N/A,taxon:422140,USA:Ohio
AB277101.1,Bovine coronavirus,Hokkaido/3/02,N/A,taxon:11128,Japan
OR621177.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
OL477649.1,Bovine coronavirus,PL/2014/Wlkp1/IV/BCoV,N/A,taxon:11128,Poland
AB450865.1,Bovine coronavirus,Ishikawa/18/06,N/A,taxon:11128,Japan
MW521187.1,Bovine coronavirus,HLJ/HH-13/2020,N/A,taxon:11128,China
JQ741955.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA
OP037375.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
KF169919.1,Bovine coronavirus,N/A,N/A,taxon:11128,Denmark
OR124732.1,Bovine coronavirus,N/A,N/A,taxon:11128,"China: Shule County,Xin Jiang"
D00731.1,Bovine coronavirus,F15,N/A,taxon:11128,N/A
MK989630.1,Bovine coronavirus,N/A,N/A,taxon:11128,Turkey
MK046005.1,Bovine coronavirus,N/A,N/A,taxon:11128,Viet Nam
AB450917.1,Bovine coronavirus,Kagoshima/7/07,N/A,taxon:11128,Japan
MZ711354.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
KM386670.1,Bovine coronavirus,Ismailia,N/A,taxon:11128,Egypt
ON792942.1,Bovine coronavirus,ABGEB0-54,N/A,taxon:11128,Ireland
OP037401.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Minnesota
AB450897.1,Bovine coronavirus,Shimane/19/05,N/A,taxon:11128,Japan
PP352170.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
OP820535.1,Bovine coronavirus,N/A,N/A,taxon:11128,India
AB277119.1,Bovine coronavirus,Hokkaido/21/05,N/A,taxon:11128,Japan
MK318175.1,Bovine coronavirus,N/A,N/A,taxon:11128,Uruguay
AH010063.2,Bovine coronavirus,N/A,N/A,taxon:11128,N/A
EU686689.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
OR464031.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
MK095186.1,Bovine coronavirus,BCOV-China/SWUN/HN3/2018,N/A,taxon:11128,China
OP037410.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
LC504719.1,Bovine coronavirus,U22-Miyazaki-2018,N/A,taxon:11128,Japan
ON792945.1,Bovine coronavirus,ABGEB0-62,N/A,taxon:11128,Ireland
LC494168.1,Bovine coronavirus,TCG-13,N/A,taxon:11128,Japan
MK318157.1,Bovine coronavirus,N/A,N/A,taxon:11128,Uruguay
AY606201.1,Bovine coronavirus,USP-11,N/A,taxon:11128,Brazil
KP033206.1,Bovine coronavirus,1617,N/A,taxon:11128,Argentina
MK318168.1,Bovine coronavirus,N/A,N/A,taxon:11128,Uruguay
DQ389656.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
PP273504.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
MK989632.1,Bovine coronavirus,N/A,N/A,taxon:11128,Turkey
LC494164.1,Bovine coronavirus,TCG-1,N/A,taxon:11128,Japan
MN982199.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
KT318121.1,Bovine coronavirus,N/A,N/A,taxon:11128,France
AB450882.1,Bovine coronavirus,Shimane/4/00,N/A,taxon:11128,Japan
KM677165.1,Bovine coronavirus,N/A,N/A,taxon:11128,Croatia
MZ711348.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
MK318163.1,Bovine coronavirus,N/A,N/A,taxon:11128,Uruguay
MK318164.1,Bovine coronavirus,N/A,N/A,taxon:11128,Uruguay
LC504723.1,Bovine coronavirus,U28-Miyazaki-2018,N/A,taxon:11128,Japan
ON792963.1,Bovine coronavirus,ABGEDB-205,N/A,taxon:11128,Ireland
AB450866.1,Bovine coronavirus,Ishikawa/19/06,N/A,taxon:11128,Japan
OR271253.1,Bovine coronavirus,N/A,N/A,taxon:11128,Ireland
OP820531.1,Bovine coronavirus,N/A,N/A,taxon:11128,India
MK095178.1,Bovine coronavirus,BCOV-China/SWUN/SX2/2018,N/A,taxon:11128,China
AY606195.1,Bovine coronavirus,USP-05,N/A,taxon:11128,Brazil
MK989626.1,Bovine coronavirus,N/A,N/A,taxon:11128,Turkey
AB450901.1,Bovine coronavirus,Shimane/23/07,N/A,taxon:11128,Japan
LC829614.1,Bovine coronavirus,N/A,N/A,taxon:11128,Japan: Chiba
HE616741.1,Bovine coronavirus,N/A,N/A,taxon:11128,N/A
AB450881.1,Bovine coronavirus,Shimane/3/00,N/A,taxon:11128,Japan
AB450892.1,Bovine coronavirus,Shimane/14/05,N/A,taxon:11128,Japan
OP186320.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
MK046009.1,Bovine coronavirus,N/A,N/A,taxon:11128,Viet Nam
LC829612.1,Bovine coronavirus,N/A,N/A,taxon:11128,Japan: Chiba
DQ389659.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
JN795142.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
ON792952.1,Bovine coronavirus,ABGEB0-81,N/A,taxon:11128,Ireland
MZ711353.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
KT381469.1,Bovine coronavirus,N/A,N/A,taxon:11128,Brazil
AB277135.1,Bovine coronavirus,Tochigi/8/02,N/A,taxon:11128,Japan
LC494183.1,Bovine coronavirus,TCG-24,N/A,taxon:11128,Japan
LC829603.1,Bovine coronavirus,N/A,N/A,taxon:11128,Japan: Chiba
AB277134.1,Bovine coronavirus,Tochigi/7/02,N/A,taxon:11128,Japan
MK318153.1,Bovine coronavirus,N/A,N/A,taxon:11128,Uruguay
OR502442.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA
LC504685.1,Bovine coronavirus,KK24-Kumamoto-2016,N/A,taxon:11128,Japan
MK095174.1,Bovine coronavirus,BCOV-China/SWUN/SC1/2017,N/A,taxon:11128,China
AB450854.1,Bovine coronavirus,Ibaraki/5/07,N/A,taxon:11128,Japan
OP652005.1,Bovine coronavirus,N/A,N/A,taxon:11128,Russia
MH197039.1,Bovine coronavirus,ND65,N/A,taxon:11128,Viet Nam
