ID,Organism,Strain,Molecule product,DB xref,location
AB695189.1,Human coronavirus NL63,HCoV-NL63/Niigata.JPN/11-119,N/A,taxon:277944,Japan:Niigata
ON461787.1,Human coronavirus NL63,N/A,N/A,taxon:277944,USA
PQ611313.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
GQ856804.1,Human coronavirus NL63,CU_643,N/A,taxon:277944,Hong Kong
OK625405.1,Human coronavirus NL63,NCCP 43214,N/A,taxon:277944,South Korea
JX524171.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
PQ187628.1,Human coronavirus NL63,N/A,N/A,taxon:277944,Tanzania
KJ866131.1,Human coronavirus NL63,NL63,N/A,taxon:277944,Thailand
ON461784.1,Human coronavirus NL63,N/A,N/A,taxon:277944,USA
KJ768640.1,Human coronavirus NL63,NL63,N/A,taxon:277944,Ghana
MK334043.1,Human coronavirus NL63,ChinaGD02,N/A,taxon:277944,China
GQ856802.1,Human coronavirus NL63,CU_604,N/A,taxon:277944,Hong Kong
PP442087.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
KY674916.1,Human coronavirus NL63,N07-64B,N/A,taxon:277944,USA
ON554014.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
PQ625861.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
AY994246.1,Human coronavirus NL63,N/A,N/A,taxon:277944,France
MG426018.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
ON553965.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
EF507750.1,Human coronavirus NL63,Caen195,N/A,taxon:277944,N/A
KT359895.1,Human coronavirus NL63,N/A,N/A,taxon:277944,Malaysia
KX179494.1,Human coronavirus NL63,NL63/Haiti-2/2015,N/A,taxon:277944,Haiti
PQ611374.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
JQ765569.1,Human coronavirus NL63,NL63/DEN/2005/232,N/A,taxon:277944,"USA: Denver, CO"
JX513250.1,Human coronavirus NL63,N/A,N/A,taxon:277944,Thailand
KY862052.1,Human coronavirus NL63,N/A,N/A,taxon:277944,France
ON553970.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
PQ611349.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
KJ768643.1,Human coronavirus NL63,NL63,N/A,taxon:277944,Ghana
GQ856814.1,Human coronavirus NL63,CU_X091,N/A,taxon:277944,Hong Kong
EU025126.1,Human coronavirus NL63,N/A,N/A,taxon:277944,Italy
PQ611290.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
PQ611295.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
KT359873.1,Human coronavirus NL63,N/A,N/A,taxon:277944,Malaysia
