ID,Organism,Strain,Molecule product,DB xref,location
MG923480.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Nigeria
KT806006.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KT806023.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
MF598716.1,Middle East respiratory syndrome-related coronavirus,camel/UAE_414486_W4_2015,N/A,taxon:1335626,United Arab Emirates
KT374051.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,South Korea
KP202230.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,United Arab Emirates
MN541252.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Sudan
MN541235.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Sudan
MN541246.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Sudan
MN541268.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Sudan
MN541205.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Djibouti
KF600630.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KJ156903.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KJ713299.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
MN541218.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Sudan
KY688122.1,Middle East respiratory syndrome-related coronavirus,Hu/Hufuf-KSA-11767/2015,N/A,taxon:1335626,Saudi Arabia
KT368840.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
MG923470.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Burkina Faso
MF679171.1,Middle East respiratory syndrome-related coronavirus,camel/UAE_B89_2015,N/A,taxon:1335626,United Arab Emirates
KX108945.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,United Arab Emirates
MT675260.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia: Riyadh
KP209306.1,Middle East respiratory syndrome-related coronavirus,Abu Dhabi_UAE_8_2014,N/A,taxon:1335626,United Arab Emirates
KM027270.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
OK094453.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Kenya
KT805990.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
MF598706.1,Middle East respiratory syndrome-related coronavirus,camel/UAE_415911_W3_2015,N/A,taxon:1335626,United Arab Emirates
KJ156949.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
MF598639.1,Middle East respiratory syndrome-related coronavirus,camel/UAE_B48_2015,N/A,taxon:1335626,United Arab Emirates
MN758606.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
MN654988.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
MG757605.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
MT675264.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia: Riyadh
PP952198.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia: Sajir
KT368871.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
MN541281.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Sudan
MF598711.1,Middle East respiratory syndrome-related coronavirus,camel/UAE_414481_W4_2015,N/A,taxon:1335626,United Arab Emirates
MN735682.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KT368852.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
MN541279.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Sudan
KJ713298.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
MF741830.1,Middle East respiratory syndrome-related coronavirus,Hu/Jordan-12764/2015,N/A,taxon:1335626,Jordan
MK858162.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
MG912599.1,Middle East respiratory syndrome-related coronavirus,Hu/Riyadh-KSA-8667/2017,N/A,taxon:1335626,Saudi Arabia
KJ396757.1,Middle East respiratory syndrome-related coronavirus,KSA_349,N/A,taxon:1335626,Saudi Arabia
KP405226.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KY688114.1,Middle East respiratory syndrome-related coronavirus,Hu/Oman_261_2015,N/A,taxon:1335626,Oman
KT275313.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,United Arab Emirates
MF741836.1,Middle East respiratory syndrome-related coronavirus,Hu/Jordan-13076/2015,N/A,taxon:1335626,Jordan
KJ156873.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KT275306.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,United Arab Emirates
MF598682.1,Middle East respiratory syndrome-related coronavirus,camel/UAE_B93_2015,N/A,taxon:1335626,United Arab Emirates
KM027255.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
